LAT,LOG,YEAR,Month,Street
41.837625635,-87.66559365,2020,3,ASHLAND AVE
41.765646877,-87.623472699,2020,3,71ST ST
41.750714982,-87.64653012,2020,3,79TH ST
41.899322279,-87.618738433,2020,3,LAKE SHORE DR SB
41.90574751,-87.773205528,2020,3,MAYFIELD AVE
41.728561464,-87.663328672,2020,3,91ST ST
41.722257273,-87.585275565,2020,3,STONY ISLAND AVE
41.869277904,-87.696126251,2020,3,CALIFORNIA AVE
41.797790435,-87.75252082,2020,3,LARAMIE AVE
41.903469798,-87.6585224,2020,3,ELSTON AVE
41.961147825,-87.697187023,2020,3,MONTROSE AVE
41.900958919,-87.619928174,2020,3,LAKE SHORE DR NB
41.742890477,-87.558659155,2020,3,MARQUETTE AVE
41.753595445,-87.578619649,2020,3,BENNETT AVE
41.737215316,-87.625324415,2020,3,LAFAYETTE AVE
41.778965189,-87.710292054,2020,3,63RD ST
41.852769173,-87.638678499,2020,3,CANAL ST
41.878433203,-87.761610281,2020,3,LOTUS AVE
41.775063981,-87.606222794,2020,3,MARQUETTE RD
41.890787655,-87.662404849,2020,3,NOBLE ST
41.945748773,-87.830474552,2020,3,PARIS AVE
41.885817514,-87.733930957,2020,3,LAKE ST
41.823515203,-87.633075001,2020,3,PERSHING RD
41.963123526,-87.770430186,2020,3,WINDSOR AVE
41.716021532,-87.643128091,2020,3,98TH ST
41.928975512,-87.648315918,2020,3,WRIGHTWOOD AVE
41.925134944,-87.677963546,2020,3,FULLERTON AVE
41.924791907,-87.687521795,2020,3,FULLERTON AVE
41.759230937,-87.559598222,2020,3,75TH ST
41.879562757,-87.632442761,2020,3,LA SALLE ST
41.775709058,-87.630207652,2020,3,WENTWORTH AVE
41.808423495,-87.630740231,2020,3,WENTWORTH AVE
41.890748076,-87.674887562,2020,3,GRAND AVE
41.966607774,-87.688696422,2020,3,WESTERN AVE
41.760344845,-87.615105936,2020,3,74TH ST
41.779609329,-87.741254324,2020,3,KEATING AVE
41.751190962,-87.60402693,2020,3,79TH ST
41.9524226,-87.817123575,2020,3,IRVING PARK RD
41.787652429,-87.741559745,2020,3,CICERO AVE
41.964765463,-87.710953696,2020,3,SPAULDING AVE
41.830341994,-87.669657625,2020,3,35TH ST
41.792196116,-87.654971451,2020,3,RACINE AVE
41.659054507,-87.561424786,2020,3,130TH ST
41.93834049,-87.786187177,2020,3,NARRAGANSETT AVE
41.744237711,-87.591729646,2020,3,83RD ST
41.899322279,-87.618738433,2020,3,LAKE SHORE DR SB
41.835178071,-87.704908563,2020,3,KEDZIE AVE
41.88326589,-87.616269526,2020,3,LAKE SHORE DR SB
41.866815784,-87.666529263,2020,3,ASHLAND AVE
41.833572327,-87.612430548,2020,3,33RD PL
41.81668849,-87.644377432,2020,3,EMERALD AVE
41.793378717,-87.790241673,2020,3,RUTHERFORD AVE
41.771338269,-87.71779238,2020,3,MARQUETTE RD
41.880552243,-87.686565206,2020,3,WESTERN AVE
41.960526349,-87.753906284,2020,3,MONTROSE AVE
41.748530851,-87.657471144,2020,3,ADA ST
41.797996583,-87.723150424,2020,3,PULASKI RD
41.715149456,-87.643187918,2020,3,HALSTED ST
41.885219681,-87.73958893,2020,3,FULTON ST
41.893110283,-87.636931168,2020,3,ORLEANS ST
41.936640931,-87.63958286,2020,3,SHERIDAN RD
41.896916342,-87.616565233,2020,3,LAKE SHORE DR SB
41.742319887,-87.648512229,2020,3,MORGAN ST
41.925966807,-87.758823247,2020,3,LOCKWOOD AVE
41.939170099,-87.729766,2020,3,BELMONT AVE
41.896080184,-87.673433192,2020,3,CHICAGO AVE
41.830402823,-87.694952468,2020,3,CALIFORNIA AVE
41.980348062,-87.659831905,2020,3,BROADWAY
41.755791638,-87.674443119,2020,3,76TH ST
41.843723454,-87.68066289,2020,3,LEAVITT ST
41.870803864,-87.632639015,2020,3,9TH ST
41.785120472,-87.657217439,2020,3,THROOP ST
41.899615904,-87.748508181,2020,3,LAMON AVE
41.765583573,-87.683120283,2020,3,WESTERN AVE
41.927877834,-87.770843282,2020,3,MENARD AVE
41.909505148,-87.746959936,2020,3,NORTH AVE
41.935634716,-87.683249361,2020,3,LEAVITT ST
41.872177321,-87.628729313,2020,3,POLK ST
41.872396819,-87.62873444,2020,3,POLK ST
41.722308005,-87.594109648,2020,3,95TH ST
41.794531028,-87.766248147,2020,3,MASSASOIT AVE
41.783789827,-87.601286892,2020,3,ELLIS AVE
41.778909013,-87.700048011,2020,3,63RD ST
41.851521922,-87.729757308,2020,3,KEELER AVE
41.856522985,-87.642676735,2020,3,CANALPORT AVE
41.873582288,-87.705488126,2020,3,HARRISON ST
41.844144689,-87.724778253,2020,3,26TH ST
41.907945057,-87.631537222,2020,3,SCHILLER ST
41.945937142,-87.803185046,2020,3,NORDICA AVE
41.71097418,-87.660518762,2020,3,CHARLES ST
41.773238386,-87.722477216,2020,3,PULASKI RD
41.880354556,-87.764948136,2020,3,MADISON ST
41.792269455,-87.653756953,2020,3,MAY ST
41.78689549,-87.647547143,2020,3,PEORIA ST
41.808623455,-87.655298234,2020,3,47TH ST
41.789112548,-87.703579727,2020,3,KEDZIE AVE
41.736297696,-87.620909267,2020,3,87TH ST
41.911772089,-87.72653956,2020,3,PULASKI RD
41.832693613,-87.650867424,2020,3,MORGAN ST
41.857099991,-87.728502263,2020,3,18TH ST
41.961276431,-87.669099778,2020,3,ASHLAND AVE
41.714306081,-87.644471487,2020,3,99TH ST
41.872706642,-87.715478109,2020,3,CENTRAL PARK AVE
41.76541796,-87.623634603,2020,3,71ST ST
41.777478247,-87.67039097,2020,3,HONORE ST
41.916337603,-87.726679169,2020,3,PULASKI RD
41.748885159,-87.586039754,2020,3,STONY ISLAND AVE
41.917518483,-87.705767776,2020,3,ARMITAGE AVE
41.79996209,-87.620829763,2020,3,INDIANA AVE
41.741409589,-87.638431491,2020,3,VINCENNES AVE
41.861119622,-87.695895939,2020,3,CALIFORNIA BLVD
41.721365061,-87.643358042,2020,3,HALSTED ST
41.9175957,-87.719082235,2020,3,LAWNDALE AVE
41.777978959,-87.617129857,2020,3,CALUMET AVE
41.795497866,-87.63038388,2020,3,WENTWORTH AVE
41.918629024,-87.760743796,2020,3,LONG AVE
41.764196546,-87.707821461,2020,3,71ST ST
41.751354238,-87.607600368,2020,3,79TH ST
41.699972568,-87.608156773,2020,3,107TH ST
41.967839027,-87.754050238,2020,3,LAWRENCE AVE
41.758715467,-87.586280965,2020,3,STONY ISLAND AVE
41.977682149,-87.683617459,2020,3,BERWYN AVE
41.938206965,-87.78608407,2020,3,BELMONT AVE
41.659288128,-87.552210618,2020,3,130TH ST
41.885398499,-87.715085456,2020,3,WALNUT ST
41.758766499,-87.595517095,2020,3,SOUTH CHICAGO AVE
41.735503933,-87.676204901,2020,3,87TH ST
41.882020668,-87.733214408,2020,3,KILDARE AVE
41.758157011,-87.622911153,2020,3,75TH ST
41.855768981,-87.718953314,2020,3,RIDGEWAY AVE
41.764283912,-87.576406669,2020,3,JEFFERY BLVD
41.786024735,-87.586738466,2020,3,STONY ISLAND AVE
41.739411641,-87.672816377,2020,3,85TH ST
41.887790172,-87.621278713,2020,3,WACKER DR
41.793562468,-87.703409059,2020,3,KEDZIE AVE
41.990610512,-87.689613147,2020,3,PETERSON AVE
41.793593041,-87.705631128,2020,3,55TH ST
41.655326022,-87.595042719,2020,3,GREENWOOD AVE
41.935976312,-87.726947464,2020,3,PULASKI RD
41.722574377,-87.575756131,2020,3,95TH ST
41.817097562,-87.694618708,2020,3,CALIFORNIA AVE
41.99302954,-87.679746226,2020,3,DAMEN AVE
41.77154718,-87.570071174,2020,3,CRANDON AVE
41.696072473,-87.626979781,2020,3,109TH ST
41.900673442,-87.619608954,2020,3,LAKE SHORE DR SB
41.900383557,-87.76871661,2020,3,THOMAS ST
41.939167834,-87.712545991,2020,3,BELMONT AVE
41.864444945,-87.715512094,2020,3,CENTRAL PARK AVE
41.721484501,-87.633386802,2020,3,95TH ST
41.883260967,-87.64682999,2020,3,WASHINGTON BLVD
41.902253534,-87.765716889,2020,3,DIVISION ST
41.648297067,-87.617080244,2020,3,INDIANA AVE
41.832846759,-87.694777648,2020,3,CALIFORNIA AVE
41.898650994,-87.682983749,2020,3,WALTON ST
41.833963496,-87.675521587,2020,3,DAMEN AVE
41.733658978,-87.622678204,2020,3,WABASH AVE
41.814110701,-87.690561589,2020,3,TALMAN AVE
41.92820408,-87.682254827,2020,3,ELSTON AVE
41.844287006,-87.713879671,2020,3,26TH ST
41.773922087,-87.592780395,2020,3,KENWOOD AVE
41.764331392,-87.584875049,2020,3,CORNELL AVE
41.913186078,-87.632701052,2020,3,CLARK ST
41.743427333,-87.632181132,2020,3,HOLLAND RD
42.015966677,-87.67534401,2020,3,CLARK ST
41.858137973,-87.710161536,2020,3,HOMAN AVE
41.902884784,-87.645824687,2020,3,CROSBY ST
41.816192368,-87.638676476,2020,3,43RD ST
41.681528365,-87.642179476,2020,3,HALSTED ST
41.737488967,-87.551372089,2020,3,87TH ST
41.997419715,-87.701422682,2020,3,DEVON AVE
41.951983853,-87.708703042,2020,3,BYRON ST
41.864147705,-87.732598858,2020,3,KILDARE AVE
41.857938899,-87.62378793,2020,3,MICHIGAN AVE
41.925500537,-87.639178803,2020,3,FULLERTON PKWY
41.865867307,-87.626016592,2020,3,13TH ST
41.934391581,-87.644067337,2020,3,BROADWAY
41.730209339,-87.662753683,2020,3,ASHLAND AVE
41.919766669,-87.805972477,2020,3,HARLEM AVE
41.765346428,-87.62962142,2020,3,WENTWORTH AVE
41.765465928,-87.628073682,2020,3,VINCENNES AVE
41.778132258,-87.751942259,2020,3,63RD ST
41.966859551,-87.649135042,2020,3,MARINE DR
41.750267015,-87.555144689,2020,3,MUSKEGON AVE
41.800452224,-87.654886165,2020,3,RACINE AVE
41.881984435,-87.740163011,2020,3,WASHINGTON BLVD
41.764170776,-87.720093695,2020,3,SPRINGFIELD AVE
41.867035143,-87.647522082,2020,3,ROOSEVELT RD
41.935666038,-87.718454458,2020,3,MILWAUKEE AVE
41.743460856,-87.711362122,2020,3,COLUMBUS AVE
41.835494841,-87.734183592,2020,3,KOSTNER AVE
41.967938355,-87.747574975,2020,3,CICERO AVE
41.963551635,-87.650530224,2020,3,SUNNYSIDE AVE
41.88234827,-87.765423908,2020,3,WASHINGTON BLVD
41.885714288,-87.755409078,2020,3,LARAMIE AVE
41.722263198,-87.582917635,2020,3,95TH ST
41.707899886,-87.584822889,2020,3,103RD ST
41.881050989,-87.686532168,2020,3,MADISON ST
41.713380008,-87.567245414,2020,3,100TH ST
41.806819331,-87.655342458,2020,3,RACINE AVE
41.800198232,-87.585560399,2020,3,CORNELL AVE
41.684508321,-87.67231946,2020,3,115TH ST
41.80071723,-87.586080454,2020,3,CORNELL AVE
41.826040017,-87.6849674,2020,3,ARCHER AVE
41.895272252,-87.661528296,2020,3,ADA ST
41.69937271,-87.656225947,2020,3,107TH ST
41.873617693,-87.720832615,2020,3,HARRISON ST
41.952644033,-87.808074901,2020,3,IRVING PARK RD
41.756693844,-87.61502407,2020,3,76TH ST
41.767536236,-87.581408745,2020,3,CREGIER AVE
41.730011059,-87.548642712,2020,3,BALTIMORE AVE
41.707023014,-87.628415719,2020,3,WENTWORTH AVE
41.763148606,-87.586392249,2020,3,STONY ISLAND AVE
41.772910034,-87.615594705,2020,3,DR MARTIN LUTHER KING JR DR
41.779771992,-87.650801836,2020,3,63RD ST
41.751948978,-87.558232147,2020,3,79TH ST
41.714061732,-87.643143052,2020,3,HALSTED ST
41.782055229,-87.736443193,2020,3,KOLMAR AVE
41.676338696,-87.620607334,2020,3,MICHIGAN AVE
41.758641917,-87.589729366,2020,3,DANTE AVE
41.773229734,-87.60591767,2020,3,COTTAGE GROVE AVE
41.786965039,-87.642123814,2020,3,59TH ST
41.7677439,-87.585818443,2020,3,STONY ISLAND AVE
41.917004803,-87.730516978,2020,3,ARMITAGE AVE
41.751937934,-87.559086946,2020,3,79TH ST
41.832184333,-87.675474162,2020,3,DAMEN AVE
41.688229654,-87.682469452,2020,3,ARTESIAN AVE
41.706743143,-87.650064007,2020,3,103RD ST
41.707197858,-87.629574538,2020,3,103RD ST
41.72130883,-87.662540006,2020,3,ASHLAND AVE
41.924644089,-87.703226058,2020,3,FULLERTON AVE
41.848067899,-87.679707694,2020,3,COULTER ST
41.913951894,-87.745844431,2020,3,CICERO AVE
41.76321865,-87.702631991,2020,3,KEDZIE AVE
41.88019051,-87.774512642,2020,3,AUSTIN BLVD
41.866079337,-87.725305995,2020,3,PULASKI RD
41.750340437,-87.673196898,2020,3,79TH ST
41.961478702,-87.684786654,2020,3,MONTROSE AVE
41.808511597,-87.665117292,2020,3,ASHLAND AVE
41.932062595,-87.642128,2020,3,HAMPDEN CT
41.707182175,-87.620361492,2020,3,MICHIGAN AVE
41.871733169,-87.725804481,2020,3,LEXINGTON ST
41.97694235,-87.843494572,2020,3,CATHERINE AVE
41.711335287,-87.570610968,2020,3,VAN VLISSINGEN RD
41.909304022,-87.642108751,2020,3,BLACKHAWK ST
41.747749212,-87.586037416,2020,3,STONY ISLAND AVE
41.763247205,-87.660618791,2020,3,72ND ST
41.851511525,-87.690382871,2020,3,ROCKWELL ST
41.798373936,-87.581170397,2020,3,LAKE SHORE DR SB
41.750189342,-87.67298584,2020,3,DAMEN AVE
41.818178097,-87.743611856,2020,3,CICERO AVE
41.881981192,-87.685792422,2020,3,WARREN BLVD
41.816440211,-87.629293136,2020,3,LA SALLE ST
41.758910019,-87.565309769,2020,3,PHILLIPS AVE
41.764700874,-87.569987786,2020,3,LUELLA AVE
41.92616072,-87.631514665,2020,3,LAKE SHORE DR SB
41.885434986,-87.667088055,2020,3,LAKE ST
41.888315217,-87.706486073,2020,3,KEDZIE AVE
41.90608046,-87.745890879,2020,3,CICERO AVE
41.836786608,-87.734219546,2020,3,KOSTNER AVE
41.932673947,-87.631749298,2020,3,LAKE SHORE DR NB
41.932673947,-87.631749298,2020,3,LAKE SHORE DR NB
41.72143257,-87.637091514,2020,3,95TH ST
41.973483632,-87.75299515,2020,3,LAVERGNE AVE
41.75690491,-87.58554286,2020,3,STONY ISLAND AVE
41.773740783,-87.566836429,2020,3,MARQUETTE DR
41.923492336,-87.687174062,2020,3,BELDEN AVE
41.867163177,-87.63908255,2020,3,CANAL ST
41.807992933,-87.72364912,2020,3,47TH ST
41.828381588,-87.685122043,2020,3,WESTERN AVE
41.993111026,-87.712032853,2020,3,LINCOLN AVE
41.779076975,-87.683416984,2020,3,63RD ST
41.887838735,-87.765183663,2020,3,LAKE ST
41.710920667,-87.600908498,2020,3,100TH PL
41.96902343,-87.669590434,2020,3,ASHLAND AVE
41.976201139,-87.905309125,2020,3,OHARE ST
41.807794031,-87.723436986,2020,3,PULASKI RD
41.93800077,-87.799059507,2020,3,BELMONT AVE
41.684044161,-87.721962875,2020,3,115TH ST
41.878310135,-87.617575903,2020,3,LAKE SHORE DR NB
41.96106043,-87.727533537,2020,3,MONTROSE AVE
41.951141529,-87.773459225,2020,3,BYRON ST
41.918656721,-87.76584328,2020,3,GRAND AVE
41.970814236,-87.719396546,2020,3,MONTICELLO AVE
41.881831769,-87.734402635,2020,3,WASHINGTON BLVD
41.881897403,-87.747503564,2020,3,WASHINGTON BLVD
41.843073343,-87.66599007,2020,3,ASHLAND AVE
41.88658961,-87.745644159,2020,3,CICERO AVE
41.8529533,-87.632611642,2020,3,CERMAK RD
41.762623772,-87.576285728,2020,3,73RD ST
41.903748988,-87.647978802,2020,3,DIVISION ST
41.844606751,-87.705189078,2020,3,KEDZIE AVE
41.842602526,-87.705127811,2020,3,KEDZIE AVE
41.80957239,-87.665145543,2020,3,ASHLAND AVE
41.690747603,-87.62117331,2020,3,MICHIGAN AVE
41.908512178,-87.696368286,2020,3,LE MOYNE ST
41.854032605,-87.648415489,2020,3,21ST ST
41.817135532,-87.743557176,2020,3,CICERO AVE
41.928837385,-87.67397132,2020,3,CLYBOURN AVE
41.875795718,-87.75504255,2020,3,LARAMIE AVE
41.945938368,-87.668689459,2020,3,ASHLAND AVE
41.722503568,-87.581156264,2020,3,95TH ST
41.72597179,-87.570718256,2020,3,PAXTON AVE
41.816388655,-87.7240389,2020,3,PULASKI RD
41.793355864,-87.664421144,2020,3,ASHLAND AVE
41.682639213,-87.623979381,2020,3,116TH ST
41.997518303,-87.708224164,2020,3,DEVON AVE
41.879417972,-87.636521149,2020,3,LOWER WACKER DR
41.87433069,-87.639600735,2020,3,CANAL ST
41.911224556,-87.626482572,2020,3,LAKE SHORE DR
41.75096801,-87.629880178,2020,3,79TH ST
41.918416234,-87.629224821,2020,3,LAKE SHORE DR SB
41.784232679,-87.684849282,2020,3,ARTESIAN AVE
41.742943856,-87.55895327,2020,3,MARQUETTE AVE
41.75334032,-87.56641026,2020,3,YATES BLVD
41.762361918,-87.586377235,2020,3,STONY ISLAND AVE
41.699734121,-87.642464143,2020,3,HALSTED ST
41.753781646,-87.673382486,2020,3,DAMEN AVE
41.755321908,-87.673131725,2020,3,DAMEN AVE
41.92449291,-87.717052646,2020,3,FULLERTON AVE
41.958542568,-87.654251357,2020,3,BUENA AVE
41.792968582,-87.73727867,2020,3,55TH ST
41.94239478,-87.756954815,2020,3,LARAMIE AVE
42.012790455,-87.682366117,2020,3,ROGERS AVE
41.928574981,-87.697578354,2020,3,LOGAN BLVD
41.880868996,-87.666938163,2020,3,ASHLAND AVE
41.903883961,-87.639437202,2020,3,DIVISION ST
41.917196067,-87.714822794,2020,3,ARMITAGE AVE
41.814997603,-87.593882153,2020,3,LAKE SHORE DR SB
41.894818801,-87.755933503,2020,3,CHICAGO AVE
41.75017047,-87.670853941,2020,3,WOLCOTT AVE
41.747681998,-87.741157266,2020,3,CICERO AVE
41.85214362,-87.685045208,2020,3,CERMAK RD
41.820185923,-87.617042278,2020,3,DR MARTIN LUTHER KING JR DR
41.873566352,-87.723712403,2020,3,HARRISON ST
41.852227291,-87.665749798,2020,3,CERMAK RD
41.748245609,-87.68265725,2020,3,WESTERN AVE
41.903525911,-87.662224304,2020,3,DIVISION ST
41.771325865,-87.722721377,2020,3,PULASKI RD
41.914500403,-87.76324609,2020,3,CORTLAND ST
41.92366978,-87.800019548,2020,3,GRAND AVE
41.803347196,-87.657600299,2020,3,50TH ST
41.884523137,-87.618614586,2020,3,LOWER RANDOLPH ST
41.756416105,-87.631040741,2020,3,76TH ST
41.950519553,-87.71541813,2020,3,ST LOUIS AVE
41.89936159,-87.717516399,2020,3,MONTICELLO AVE
41.820675782,-87.693276322,2020,3,ARCHER AVE
41.852071128,-87.675562299,2020,3,CERMAK RD
41.751225148,-87.602608099,2020,3,DREXEL AVE
41.976570685,-87.648545945,2020,3,SIMONDS DR
41.702653342,-87.537849864,2020,3,AVENUE M
41.852141126,-87.724922279,2020,3,PULASKI RD
41.840869739,-87.736499495,2020,3,KILBOURN AVE
41.736601558,-87.6049681,2020,3,COTTAGE GROVE AVE
41.921930987,-87.775797627,2020,3,AUSTIN AVE
41.88789303,-87.679414443,2020,3,HOYNE AVE
41.675245516,-87.622721238,2020,3,STATE ST
41.875312689,-87.745224009,2020,3,CICERO AVE
41.736173571,-87.739544169,2020,3,KEATING AVE
41.838408767,-87.660940021,2020,3,BROAD ST
41.767636455,-87.585815491,2020,3,STONY ISLAND AVE
41.844864104,-87.690482881,2020,3,26TH ST
41.892185015,-87.744226295,2020,3,ERIE ST
41.872006693,-87.702980796,2020,3,LEXINGTON ST
41.736380046,-87.627509219,2020,3,87TH ST
41.810311694,-87.666379678,2020,3,MARSHFIELD AVE
41.877888263,-87.627815826,2020,3,STATE ST
41.938749167,-87.700111629,2020,3,FRANCISCO AVE
41.940367912,-87.70750663,2020,3,KEDZIE AVE
41.707405118,-87.606672215,2020,3,COTTAGE GROVE AVE
41.965767464,-87.656689817,2020,3,WINTHROP AVE
41.877436205,-87.7061343,2020,3,JACKSON BLVD
41.751965874,-87.556958073,2020,3,79TH ST
41.917418503,-87.714583489,2020,3,ARMITAGE AVE
41.809477372,-87.61758854,2020,3,47TH ST
41.727745472,-87.581707077,2020,3,92ND ST
41.758693593,-87.626532446,2020,3,LAFAYETTE AVE
41.886610763,-87.699327262,2020,3,FULTON ST
41.885552316,-87.711261435,2020,3,WALNUT ST
41.969753721,-87.689403437,2020,3,LINCOLN AVE
41.873467424,-87.72051086,2020,3,INDEPENDENCE BLVD
41.852124531,-87.687282165,2020,3,CERMAK RD
41.917181379,-87.733749687,2020,3,ARMITAGE AVE
41.893797356,-87.629562921,2020,3,DEARBORN ST
41.923469419,-87.797777418,2020,3,GRAND AVE
41.773438566,-87.566899306,2020,3,SOUTH SHORE DR
41.80852629,-87.662592135,2020,3,47TH ST
41.878063354,-87.640925618,2020,3,CLINTON ST
41.98077661,-87.773372769,2020,3,MENARD AVE
41.758749526,-87.626533559,2020,3,LAFAYETTE AVE
41.723324852,-87.554001587,2020,3,ESCANABA AVE
42.006731433,-87.661132123,2020,3,SHERIDAN RD
41.782396424,-87.732494206,2020,3,KOSTNER AVE
41.844262091,-87.731813607,2020,3,26TH ST
41.755877089,-87.656924221,2020,3,76TH ST
41.886707738,-87.630794578,2020,3,WACKER DR
41.773849781,-87.68722453,2020,3,66TH ST
41.764915642,-87.67359644,2020,3,71ST ST
41.816818875,-87.612722493,2020,3,43RD ST
41.877009139,-87.629241014,2020,3,VAN BUREN ST
41.794670385,-87.630547476,2020,3,GARFIELD BLVD
41.922525572,-87.746193885,2020,3,BELDEN AVE
41.765975769,-87.575015678,2020,3,71ST ST
41.843968996,-87.736906904,2020,3,26TH ST
41.921928359,-87.746096382,2020,3,CICERO AVE
41.775140858,-87.586441972,2020,3,STONY ISLAND AVE
41.803976819,-87.686906529,2020,3,CAMPBELL AVE
41.931064118,-87.651526385,2020,3,MILDRED AVE
41.97269307,-87.770816562,2020,3,MAJOR AVE
41.778145317,-87.770430205,2020,3,MASON AVE
41.745791208,-87.595603226,2020,3,82ND ST
41.861011274,-87.725165755,2020,3,PULASKI RD
41.786848596,-87.664893472,2020,3,59TH ST
41.890979056,-87.706561164,2020,3,KEDZIE AVE
41.783231899,-87.615845077,2020,3,DR MARTIN LUTHER KING JR DR
41.858939489,-87.72780311,2020,3,16TH ST
41.806013166,-87.605715636,2020,3,49TH ST
41.819162466,-87.636155251,2020,3,ROOT ST
41.794833899,-87.620768152,2020,3,GARFIELD BLVD
41.98552593,-87.661374111,2020,3,HOLLYWOOD AVE
41.776633336,-87.732327181,2020,3,KOSTNER AVE
41.97578974,-87.771235108,2020,3,FOSTER AVE
41.880634055,-87.742954731,2020,3,MADISON ST
41.855431999,-87.623728216,2020,3,MICHIGAN AVE
41.751609203,-87.58447165,2020,3,79TH ST
41.744465267,-87.557472232,2020,3,83RD ST
41.891932688,-87.711475561,2020,3,HOMAN AVE
41.898985104,-87.717986679,2020,3,AUGUSTA BLVD
41.749840439,-87.688900524,2020,3,79TH ST
41.66188846,-87.641229123,2020,3,HALSTED ST
41.930793799,-87.785830132,2020,3,NARRAGANSETT AVE
41.720845071,-87.680976752,2020,3,95TH ST
41.834899017,-87.631753407,2020,3,WENTWORTH AVE
41.764915642,-87.67359644,2020,3,71ST ST
41.924838592,-87.684198141,2020,3,FULLERTON AVE
41.896534314,-87.646163439,2020,3,CHICAGO AVE
41.692355879,-87.651537273,2020,3,111TH ST
41.746099525,-87.644977867,2020,3,GREEN ST
41.875932629,-87.755047476,2020,3,LARAMIE AVE
41.74634816,-87.554152956,2020,3,ESCANABA AVE
41.961509781,-87.667179188,2020,3,MONTROSE AVE
41.808749374,-87.66230696,2020,3,47TH ST
41.989969342,-87.706894948,2020,3,LINCOLN AVE
41.893511907,-87.716686117,2020,3,HURON ST
41.769650212,-87.618730598,2020,3,PRAIRIE AVE
41.85074541,-87.713896792,2020,3,DRAKE AVE
41.932821036,-87.638184301,2020,3,DIVERSEY PKWY
41.911856953,-87.626169523,2020,3,LAKE SHORE DR NB
41.744581196,-87.552902021,2020,3,EXCHANGE AVE
41.891888167,-87.70185158,2020,3,SACRAMENTO BLVD
41.742577617,-87.633936931,2020,3,STEWART AVE
41.83075999,-87.653583784,2020,3,35TH ST
41.765919311,-87.629930807,2020,3,WENTWORTH AVE
41.66785092,-87.640226035,2020,3,EMERALD AVE
41.865860304,-87.639349924,2020,3,CANAL ST
41.902221624,-87.767771845,2020,3,DIVISION ST
41.769661853,-87.683525916,2020,3,WESTERN AVE
41.976549607,-87.652173885,2020,3,FOSTER AVE
41.772300759,-87.66408587,2020,3,MARQUETTE RD
41.894644288,-87.765241186,2020,3,CENTRAL AVE
41.874260496,-87.642495203,2020,3,HARRISON ST
41.770822638,-87.722415398,2020,3,PULASKI RD
41.897253955,-87.72977556,2020,3,IOWA ST
41.750054934,-87.682992203,2020,3,WESTERN AVE
41.808186308,-87.707433691,2020,3,47TH ST
41.750774382,-87.645116491,2020,3,GREEN ST
41.773368409,-87.576638552,2020,3,JEFFERY BLVD
41.785763862,-87.729011628,2020,3,59TH ST
41.759418227,-87.566235291,2020,3,YATES BLVD
41.776261329,-87.664280804,2020,3,ASHLAND AVE
41.75026224,-87.663580117,2020,3,ASHLAND AVE
41.764813577,-87.683181572,2020,3,71ST ST
41.727504747,-87.596270104,2020,3,UNIVERSITY AVE
41.903883961,-87.639437202,2020,3,DIVISION ST
41.794622829,-87.633063763,2020,3,GARFIELD BLVD
41.943358539,-87.806793335,2020,3,HARLEM AVE
41.810796877,-87.593560713,2020,3,LAKE PARK AVE
41.772030915,-87.673859538,2020,3,DAMEN AVE
41.873404645,-87.720399628,2020,3,HARRISON ST
41.693833414,-87.661058247,2020,3,110TH ST
41.778367446,-87.738105005,2020,3,63RD ST
41.692272499,-87.658517195,2020,3,111TH ST
41.725779851,-87.638620922,2020,3,WALLACE ST
41.806922738,-87.716190674,2020,3,ARCHER AVE
41.840476298,-87.724299878,2020,3,PULASKI RD
41.918628506,-87.787885055,2020,3,NATCHEZ AVE
41.874597754,-87.714819487,2020,3,CONGRESS PKWY
41.882283691,-87.769572222,2020,3,WASHINGTON BLVD
41.882457018,-87.755289841,2020,3,LARAMIE AVE
42.013228285,-87.681443825,2020,3,ROGERS AVE
41.951593851,-87.754370108,2020,3,BYRON ST
41.881658377,-87.749034529,2020,3,WASHINGTON BLVD
41.684626362,-87.622722768,2020,3,STATE ST
41.881706453,-87.745462115,2020,3,WASHINGTON BLVD
41.900958919,-87.619928174,2020,3,LAKE SHORE DR SB
41.762208769,-87.615061551,2020,3,DR MARTIN LUTHER KING JR DR
41.789590966,-87.671605646,2020,3,WOLCOTT AVE
41.965931795,-87.710697692,2020,3,SPAULDING AVE
41.749313956,-87.607212283,2020,3,80TH ST
41.905877617,-87.647993762,2020,3,HALSTED ST
41.801742425,-87.642567935,2020,3,51ST ST
41.860332217,-87.617434624,2020,3,LAKE SHORE DR W
41.753524658,-87.559407671,2020,3,78TH ST
41.970130334,-87.711453829,2020,3,AINSLIE ST
41.991931952,-87.683470414,2020,3,NORWOOD ST
41.943952737,-87.656803581,2020,3,SEMINARY AVE
41.863353726,-87.656300535,2020,3,BLUE ISLAND AVE
41.778362046,-87.738552972,2020,3,63RD ST
41.746904607,-87.644077152,2020,3,HALSTED ST
41.881808682,-87.647508335,2020,3,HALSTED ST
41.761562702,-87.651659447,2020,3,73RD ST
41.710620147,-87.601423002,2020,3,100TH PL
41.869921964,-87.708334067,2020,3,ARTHINGTON ST
41.915146172,-87.726353616,2020,3,PULASKI RD
41.714290261,-87.633637766,2020,3,EGGLESTON AVE
41.77195811,-87.62689146,2020,3,LAFAYETTE AVE
41.716273127,-87.620614043,2020,3,MICHIGAN AVE
41.931674515,-87.744208244,2020,3,DIVERSEY AVE
